"Y","GENDER","ST011Q06","ST011Q07","ST013Q01","ST034Q01","MISCED","HISCED","BELONG","HOMEPOS","ESCS","treat","pscore"
569.961,1,1,1,4,3,6,6,-0.3381,0.9601,1.1216,0,0.131583636989455
302.256,1,1,1,1,3,4,4,0.3346,-0.1802,-0.2397,0,0.0251764056064231
401.554,1,1,2,3,4,6,6,0.4906,1.4256,0.776,0,0.0672631595657575
383.801,1,2,2,5,3,6,6,0.5643,-0.5761,-0.4555,0,0.00743578607640176
446.259,1,1,1,3,3,6,6,-0.4725,-0.1258,0.8258,0,0.110103468378781
596.414,1,1,2,5,3,6,6,-0.5064,2.1948,1.3893,0,0.0890096090376969
488.39,2,1,2,1,3,6,6,0.0248,0.0212,0.1773,0,0.0336749450528339
506.68,2,1,2,3,4,6,6,2.5915,0.3777,0.5562,0,0.0675970613724434
475.836,2,1,2,2,4,5,5,2.5915,-1.2645,-0.0844,0,0.0308607020616021
542.796,2,1,1,3,3,6,6,0.3395,1.1597,1.2569,0,0.14626024237983
480.799,2,1,1,3,3,4,6,0.0018,0.6356,0.7543,0,0.0692993301417625
480.371,2,1,1,4,3,6,6,-0.3381,0.2067,1.1133,0,0.155984690890682
467.007,2,2,2,4,4,5,5,1.5611,-0.7399,0.253,0,0.0106097970393824
550.588,2,1,1,4,4,6,6,0.1985,2.2438,1.5933,0,0.151741335834617
438.424,2,1,2,3,3,5,5,-0.3381,-0.1772,-0.3668,0,0.0297613585168248
547.274,2,1,1,4,4,5,6,0.6642,1.5548,1.4021,0,0.14136330426709
608.587,2,1,1,5,3,6,6,-0.3381,2.0718,1.5714,0,0.15015259319295
373.614,2,1,2,3,2,2,4,-1.1407,-1.6645,-1.3018,0,0.00927127728218768
604.677,2,1,2,3,3,4,4,-1.2196,-0.6798,-0.7746,0,0.0168797830267205
574.432,2,1,1,4,2,5,5,-0.8616,1.6931,0.5066,0,0.0574888570209709
515.258,2,1,1,2,3,4,4,0.2418,1.7862,-0.0337,0,0.0348272644495998
617.748,2,1,2,1,3,4,4,-0.7346,-0.6858,-1.3347,0,0.00950461321785841
568.622,1,1,2,5,4,5,5,0.412,0.2914,0.0534,0,0.0610601677385588
606.8,1,1,1,5,2,6,6,-1.2097,0.3747,0.9477,0,0.11584257394823
591.383,1,1,1,5,3,6,6,-0.3381,0.9294,1.2343,0,0.157807704449493
594.275,1,1,2,3,3,4,6,-0.3381,0.1539,0.474,0,0.0396739223811339
484.505,1,1,1,2,3,2,6,-0.3381,0.5313,0.778,0,0.0416950628427917
370.72,1,1,2,1,7,2,5,2.482624365,0.3079,-0.5811,0,0.0113200542500955
427.734,1,1,2,1,3,4,6,-0.3381,-0.0036,-0.2038,0,0.016352876674435
502.002,1,1,1,5,2,5,6,-1.5735,0.6287,1.0204,0,0.0877784550951566
386.102,1,1,1,4,3,6,6,-0.3381,1.4883,1.481,0,0.159044105559925
600.789,1,1,1,5,2,6,6,-0.8883,2.5543,1.7281,0,0.128906635302433
502.943,1,1,1,4,3,6,6,-0.3381,1.6921,1.6592,0,0.177947045647301
587.605,1,1,1,6,2,4,6,-1.4763,1.0463,0.616,0,0.0619231859416196
523.732,1,1,1,2,3,4,4,-0.7862,-0.4382,-0.9338,0,0.0201042772416781
624.05,1,1,1,4,3,4,5,-0.3381,1.175,0.3575,0,0.0543848969027101
541.099,1,2,2,3,2,1,1,-1.2158,-2.5174,-2.8012,0,0.000444758643831029
476.023,1,1,1,5,3,6,6,0.0575,1.4436,1.2786,0,0.152751647573084
414.307,1,1,1,1,3,2,4,-0.3381,-0.206,-0.4972,0,0.0133840497045334
353.927,1,1,2,3,7,6,6,3.149559114,0.8438,0.1696,0,0.0467030375321102
445.264,1,1,1,4,3,6,6,0.514,1.7462,0.7905,0,0.0999032622531645
602.004,2,1,2,6,2,6,6,-1.4115,0.9599,1.1421,0,0.0889965465723875
710.851,2,1,1,5,3,6,6,0.0248,2.1487,1.5377,0,0.151555170725376
453.315,1,1,1,1,2,6,6,-1.6996,-0.5401,-0.383,0,0.0195717138273302
403.047,2,1,2,1,4,2,4,-0.2015,0.4431,0.258,0,0.0160850730485754
450.675,2,1,2,1,4,2,2,2.5915,-1.57,-1.7292,0,0.00636634089658975
341.066,2,2,2,4,2,4,4,-0.983,-0.5019,-0.9779,0,0.00239633548900657
347.255,2,1,2,1,4,4,4,-0.0752,-0.9759,-1.2347,0,0.0102477999452198
421.074,2,1,2,2,3,4,4,-0.4725,-0.0472,-1.0969,0,0.0167478439713237
376.756,1,2,2,2,3,4,4,-0.7104,-1.7781,-1.5295,0,0.00621506553671741
382.307,1,1.092087001,1.151483004,2.562561245,1.868854634,2.629665523,3.523158224,-1.725648612,0.758953859,-0.278381323,0,0.0139923902169704
412.619,1,1,2,2,3,6,6,-0.7104,-0.3817,-0.0948,0,0.0292460699063494
284.62,1,0.794094341,1.12440576,1,1,4,4,-1.8419,3e-04,-0.2855,0,0.0121726683676571
415.655,1,1,2,1,4,0,2,2.5915,-1.6222,-1.7139,0,0.00428493152360884
420.435,1,1,1,1,3,6,6,-0.231,0.2699,0.7646,0,0.0788828720290505
332.531,1,1,1,2,2,2,2,-0.983,0.5151,-0.9285,0,0.0157082492917352
557.488,2,1,2,3,3,4,4,-0.8234,-1.3967,-1.3893,0,0.0159854399509316
302.638,1,1,2,3,2,5,5,-1.2608,0.338,-0.4254,0,0.023785108459038
318.985,1,1,2,2,3,3.437850717,3.509978702,-0.3381,-0.4964,-0.729432908,0,0.0147218826713963
528.239,1,1,1,3,4,6,6,0.6642,0.8612,0.8992,0,0.115722288245876
418.619,1,1,2,1,4,4,5,-0.3182,-0.4093,-0.1214,0,0.0172833669614692
440.084,1,1,1,1,4,4,4,0.6087,0.7309,0.0125,0,0.0305206736450733
390.391,1,1,2,2,2,0,0,-1.088,0.3562,-1.739,0,0.00966807114963745
514.709,1,1,1,5,4,4,4,2.5915,0.7171,0.1107,0,0.071648362077386
387.192,1,1,2,1,2,4,4,-0.5917,-0.8588,-0.1792,0,0.0154147242143242
509.828,1,1,2,3,3,4,4,-0.3381,-0.8512,-1.0029,0,0.0202420854057498
448.497,1,1,2,3,2,5,5,-0.8427,-0.0921,-0.1702,0,0.0284948515244057
293.262,1,1,2,3,2,2,6,-0.9089,1.6001,1.4601,0,0.0459322255468825
542.855,1,1,2,2,2,4,4,-1.1467,0.2986,-0.2084,0,0.0169530556456711
424.892,1,1,1,3,3,4,6,-1.1539,0.2281,0.7492,0,0.0568580060208956
335.688,1,1.283787157,1.599966568,3,4,6,6,-0.7526,-0.9641,0.3111,0,0.0525361392395852
433.865,1,1,1,2,1,2,4,-1.871,-0.7528,-1.256,0,0.00897729257132562
414.516,1,1,1,3,4,6,6,2.5915,1.3422,0.7747,0,0.0942755813231423
377.657,1,1,2,3,3,5,5,-0.3381,-0.0185,-0.4118,0,0.0296835854493276
564.632,1,1,2,5,3,6,6,0.4638,0.6909,0.9606,0,0.111929199885554
221.41,1,1,2,1,1,6,6,-0.6427,-0.8862,0.382,0,0.0390246097182518
410.865,1,1,1,3,3,1,1,0.0248,0.7462,-1.3952,0,0.0289867644469699
337.293,2,1,2,4,4,6,6,1.5611,1.0472,0.8023,0,0.0884027374182787
338.328,2,1.059048538,2.218304089,1.525660723,7,3.202003944,3.300613619,2.637929528,-0.113206475,-0.308705821,0,0.0156118357090213
344.21,2,1,2,1,4,4,5,2.5915,0.0917,-0.2059,0,0.018888294525836
434.835,2,1,2,2,3,6,6,0.7555,0.7876,0.8928,0,0.0769510724735695
495.634,2,2,2,1,1,1,1,-1.1678,-1.5173,-2.2891,0,0.00134472591274812
443.5,2,1,2,2,2,5,5,-0.928,0.8374,-0.2212,0,0.0219656261049288
450.382,2,1,2,2,3,1,1,0.0248,0.1091,-1.5054,0,0.0123157823652756
476.938,2,1,2,1,3,3.946211431,3.92440323,-0.779,-0.7864,-0.8376,0,0.00989954432589331
330.718,2,1,2,1,3,6,6,-0.5753,0.0541,0.6853,0,0.050102724773208
403.939,2,1,2,1,3,2,4,-0.4157,-0.5116,-0.0516,0,0.0123426380013885
382.389,2,0.829694629,2.125586976,3.790951898,9,4,4,4.712576962,0.8138,0.1468,0,0.0342926084958025
433.415,2,1,1,1,4,4,5,0.2493,-0.1184,0.3368,0,0.0397717925003192
431.155,2,1,2,2,3,2,2,-0.4725,0.0528,-1.0364,0,0.0117328920691472
381.296,2,1,2,3,4,6,6,-0.2137,-1.5636,0.1321,0,0.0499982902485782
462.61,2,1,2,1,2,6,6,-1.0894,0.1158,0.8733,0,0.0546754145703393
283.943,2,1,2,2,4,4,5,0.3171,1.2825,-0.0163,0,0.0254488383210814
501.835,2,1,2,1,1,1,1,-0.85,-0.449,-1.8345,0,0.00634452837593762
483.204,2,1,2,1,3,4,4,-0.1985,-1.1709,-1.1204,0,0.0097421523886901
488.988,2,2,2,2,3,2,2,-0.779,-0.7387,-1.6579,0,0.0020322630281381
364.804,1,1,2,1,3,6,6,-0.082,0.1174,-0.2007,0,0.0250306050889235
454.287,1,2,2,2,3,4,4,0.0248,-0.4166,-1.2358,0,0.0106251007354942
521.405,1,1,1,3,3,6,6,-0.3381,0.2538,1.0273,0,0.129340390741243
541.287,1,1,2,1,4,1,1,1.398,-1.1537,-2.3621,0,0.00847340042446693
420.004,1,1,2,1,3,2,4,1.0676,-0.8989,-1.2271,0,0.00826825275276346
544.249,1,1,2,3,3,0,1,-0.6239,-0.4487,-1.1111,0,0.00987496660460337
561.544,1,1,2,4,3,6,6,-0.082,0.4285,0.8229,0,0.087602581110882
551.016,1,1,2,1,2,1,1,-0.9024,-1.2363,-2.1858,0,0.00521623105751997
429.55,1,1,1,1,3,0,1,0.0248,-0.5879,-1.8649,0,0.00867302750544143
510.833,1,1,2,1,3,4,4,0.0575,0.6157,0.1354,0,0.0219579953249202
373.2,1,1,2,2,3,0,0,0.7555,0.5551,-2.1618,0,0.0212508119921274
375.33,1,1,1,1,4,0,1,0.7701,-0.9368,-2.2824,0,0.0101680834240209
555.442,1,1,1,6,4,5,5,0.5531,1.0635,0.9364,0,0.131051964781669
443.458,1,2,2,1,4,0,0,2.5915,-2.3246,-3.0961,0,0.00100794993203278
397.778,1,1,2,5,4,4,6,-0.3868,1.0818,0.9183,0,0.0616229060721254
535.316,1,1,2,3,3,6,6,0.4638,-0.7463,0.3911,0,0.0666265971165581
397.133,1,1,2,2,4,5,5,2.5915,-0.1478,0.3259,0,0.0419619509335802
525.242,1,1,2,1,4,1,1,1.0269,-0.6139,-2.1017,0,0.00926321384226617
480.844,1,1,1,1,3,5,6,0.0248,0.1203,0.441,0,0.0497956681053567
589.112,1,1,2,4,4,5,5,0.7701,1.3619,0.9428,0,0.0746830100261457
340.957,1,1,1,2,7,4,4,2.971601979,0.7015,0.3529,0,0.0437713686048397
515.201,1,1,2,3,3,4,4,-0.5064,0.0249,-0.309,0,0.0245719937985819
384.358,1,1,1,1,2,1,1,-0.705,0.3937,-1.6074,0,0.0114894560805206
410.413,1,1,1,1,3,0,0,-0.3381,0.4081,-2.0298,0,0.0134685540434332
501.479,2,1,1,3,1,1,1,-2.4078,0.795,-1.2946,0,0.0130272512738923
561.971,2,1,1,4,3,4,4,-0.6837,0.286,-0.337,0,0.0426397258258238
468.784,1,1,2,1,2,4,4,-0.7969,-0.449,-1.0617,0,0.0100641920980942
530.054,2,1,2,1,3,4,4,-0.4725,-0.459,-1.1274,0,0.0108187532801086
599.483,2,1,2,3,3,5,6,-0.3381,-0.2625,0.3416,0,0.04464921634525
505.37,2,1,1,2,3,5,5,-0.7817,0.6029,0.7465,0,0.061520164049782
504.871,2,1,2,2,4,6,6,1.0269,-0.0535,0.5631,0,0.0648974116223334
541.461,2,1,2,3,3,4,4,-0.3381,-0.1432,-0.5361,0,0.0237647395264468
459.459,2,1,2,3,4,5,5,2.5915,-0.4081,-0.2656,0,0.0352093810314149
598.907,2,1,2,1,4,0,0,0.7701,0.165,-1.9125,0,0.00942947254410384
584.122,2,1,2,3,3,6,6,-0.3381,0.7261,0.9736,0,0.0806350909116245
472.786,2,1,2,1,3,0,1,0.0248,-1.0457,-2.3224,0,0.0063365155296052
634.14,2,1,2,3,4,4,6,2.5915,1.7432,0.5828,0,0.0395887211021893
554.729,2,1,2,2,3,5,6,-0.1985,-0.1809,0.7642,0,0.0593707826543883
484.232,2,1,1.10515963,4,1,1,5,-1.4513,0.2011,-0.6617,0,0.0186368539051
436.308,2,1,1.675050801,3,2,5,5,-1.1407,0.6387,0.615,0,0.0452751719302478
454.551,2,1,2,4,2,2,2,-1.1407,0.4976,-1.2242,0,0.02293017669963
377.557,2,1,2,1,4,0,1,0.7934,-1.5766,-2.5175,0,0.00600667629542819
435.782,2,2,2,1,1,4,4,-3.1297,-2.8874,-2.1438,0,0.00264747639117892
375.459,2,1,2,1,4,2,4,0.6642,-0.3171,-0.166,0,0.0134700735996405
467.165,2,1,2,3,4,2,2,1.398,-0.2201,-1.5913,0,0.0233713473908022
456.696,2,2,1,3,3,6,6,0.0248,0.6983,1.1287,0,0.102799749629904
450.514,2,2,2,1,2,0,0,-0.6274,-2.0968,-3.1364,0,0.00098856657681874
501.936,2,1,1,2,4,1,1,0.6642,1.0474,-1.5532,0,0.0262273002300224
494.278,2,1,2,1,3,4,4,-0.3381,-1.3187,-1.3813,0,0.00870934429595561
490.949,2,1,1,2,2,1,1,-1.2158,0.0529,-1.526,0,0.0126859519224528
374.062,2,1,2,1,3,2.941807211,3.642569522,0.0227,-0.1479,-0.6591,0,0.0114533464923796
426.171,2,1,1,3,2,4,4,-1.0199,1.215,0.0457,0,0.0339370300161809
301.566,2,2,2,1,3,0,0,-0.604,-2.9389,-3.2783,0,0.000624682233706784
473.274,2,1,2,2,4,2,2,0.0521,-1.145,-1.8072,0,0.0107920882816007
496.405,2,1,2,2,3,5,5,-0.3381,-0.3796,-0.1518,0,0.0255970957057548
435.044,2,1,2,2,4,2,2,2.5915,0.4223,-0.9006,0,0.0148541480631938
435.981,1,2,2,1,2,1,1,-0.8135,-2.243,-2.7624,0,0.00131950863035379
364.292,1,2,2,1,4,-0.079859242,1,0.9357,-2.2861,-3.0838,0,0.00100345328517963
374.305,1,2,2,1,3,0,1,0.6897,-1.097,-2.3412,0,0.00120044578423883
373.559,1,2,2,3,2,1,1,-0.5917,-1.6242,-2.3356,0,0.000604943556822582
401.46,1,1,1,2,4,2,2,0.6642,-1.3076,-1.9909,0,0.0166556514789938
323.677,1,1,2,2,3,2,2,-0.611,-0.3466,-1.3691,0,0.0108163942347906
363.846,1,1,1,2,3,0,1,0.3645,0.6109,-1.7136,0,0.0201865703050855
435.547,1,2,1,3,2,4,4,-1.4763,-1.5626,-0.9957,0,0.00431476887263272
495.782,1,1,2,1,2,0,0,-1.0597,-0.6029,-2.3187,0,0.00610293706082041
463.909,1,1,2,2,4,4,4,2.5915,-0.2972,-0.386,0,0.0217128808740093
282.11,1,2,2,1,4,0,2,0.9357,-1.2913,-1.9849,0,0.00094077443779297
338.551,1,1,2,1,3,4,4,-0.3381,-0.2854,-0.9809,0,0.0117658827112796
359.516,1,1,1,1,3,3.341199561,3.624349542,-0.5131,-0.105,-0.4921,0,0.0166981922788948
436.114,1,2,2,1,4,0,0,0.6642,-1.2688,-2.8321,0,0.00160043789472089
382.095,1,1,2,1,3,0,0,-0.4838,-0.6316,-2.5979,0,0.00881651599533491
377.166,1,1,2,2,3,0,0,-0.4838,-0.6434,-2.6022,0,0.0146351774823238
406.069,1,1,2,1,2,1,1,-0.8144,-1.2652,-2.4031,0,0.0059562985346882
427.756,1,2,2,1,4,0,0,1.0269,-0.9781,-2.7252,0,0.00178074356788898
404.696,2,1,2,1,3,2,4,-0.3381,-0.4769,-0.8653,0,0.00800006506980247
353.429,2,2,2,1,3,1,4,-0.3381,-1.7513,-1.2717,0,0.00136342452079043
293.849,2,2,2,3,2,6,6,-0.8427,-1.3825,-0.7519,0,0.0177840206423526
334.408,2,1,2,1,4,4,4,1.1245,-1.1653,-1.325,0,0.011111680506615
333.384,2,2,2,1,4,1,1,1.5043,-2.1915,-2.7435,0,0.00185778037428717
473.406,2,1,2,3,3,0,2,-0.3381,-0.4899,-1.3392,0,0.0109550027523532
461.308,2,1,1,3,4,1,1,0.3171,-0.5562,-2.0185,0,0.0288070787935613
547.459,2,1,1,3,4,6,6,-0.1291,0.1217,0.9787,0,0.131253574556951
542.575,2,1.095923336,2.246744112,2.669842165,4.529734241,4.232650947,4.526169714,1.173082735,0.427733529,-0.346631017,0,0.025170741640012
577.259,2,1,2,3,4,4,5,0.095,-0.521,0.3128,0,0.0403733423129893
614.651,2,1,2,4,4,5,5,-0.0621,0.0576,-0.3218,0,0.0414276995164047
597.576,2,1,2,3,3,4,5,0.2947,0.2745,-0.2214,0,0.0296282068392991
659.416,2,1,1,3,4,2,4,-0.0621,1.4298,0.2693,0,0.0315064416825329
596.22,2,1,2,3,3,5,5,-0.4157,-0.182,0.1274,0,0.0372869756104896
519.159,2,1,2,6,2,5,6,-0.1344,1.9715,1.6379,0,0.110741624609294
626.416,2,1,1,3,4,4,4,-0.7689,1.1151,0.257,0,0.0395812416188773
709.147,2,1,1,4,3,6,6,-0.5064,3.6473,1.9231,0,0.107468167344609
491.727,2,1,1,4,2,6,6,-1.2631,1.8812,1.4807,0,0.113220441560198
608.73,2,1,1,6,2,6,6,-0.5329,2.2537,1.7623,0,0.163520476955267
600.644,2,1,2,3,4,6,6,0.2385,-0.6928,0.3488,0,0.0619160081012862
725.034,2,1,1,5,3,6,6,-0.3748,0.9147,1.2962,0,0.165839449549906
557.006,2,1,1,5,3,6,6,-0.3259,3.0875,2.1307,0,0.169153508863152
502.963,2,1,2,1,4,4,4,0.331,-0.664,0.0164,0,0.0218098823421762
580.507,1,1,1,5,2,6,6,-1.2333,0.2167,0.8484,0,0.109750187244141
574.959,1,1,1,5,3,6,6,-0.3381,1.0675,1.099,0,0.137090572174621
651.735,1,1,1,5,3,6,6,-0.8499,0.908,1.1437,0,0.132099434354559
704.513,1,1,1,5,4,6,6,-0.6353,2.0989,1.8087,0,0.172911614267986
502.069,1,1,2,5,1,6,6,-1.4732,0.1245,0.6285,0,0.0640186490083635
626.354,1,1,1,4,2,5,5,-0.7244,0.7184,0.479,0,0.066374818455363
642.367,1,1,2,3,3,6,6,-0.3259,-0.1609,0.6063,0,0.0667733450827009
554.042,1,1,2,3,4,6,6,2.5915,0.7211,1.261,0,0.124791470235373
585.307,1,1,1,4,3,6,6,-0.3381,1.3703,0.4664,0,0.0792365698000728
628.629,1,1,1,4,1,6,6,-0.8982,1.6015,1.4812,0,0.136302319501802
479.678,1,1,1,5,3,5.217986581,5.443445607,-0.3381,0.5058,0.281030382,0,0.082568967516672
658.845,1,1,1,6,2,6,6,-1.0137,1.1663,1.4246,0,0.158879925230153
564.735,1,1,2,3,2,2,5,-1.1407,0.2536,0.2875,0,0.0192267314423003
430.231,1,1.11832861,2.176402044,1,2,6,6,-1.0301,0.6804,0.9361,0,0.059912159206834
539.516,1,1,1,3,2,6,6,-0.5917,1.7727,1.6475,0,0.157964991661372
514.571,1,1,2,3,2,6,6,-1.0137,-0.2832,0.5613,0,0.055148692427229
475.641,1,1,2,2,3,4,4,-0.3381,-0.3762,-0.2704,0,0.0198580360372945
563.836,1,1,1,5,2,6,6,-0.6485,0.8763,1.3594,0,0.16783528409807
611.239,1,1,1,5,4,6,6,0.9646,1.4677,1.3288,0,0.172913721953374
509.935,1,1,1,3,2,4,4,-0.965,-0.1094,-0.0897,0,0.0333634139571312
604.298,1,1,2,5,3,6,6,-0.0469,0.4475,1.1605,0,0.130452646188495
496.819,1,1,1,2,4,5,5,0.6642,1.9427,0.4743,0,0.0526673501256864
598.352,1,1,1,5,4,6,6,0.6642,1.2739,1.0509,0,0.145187574253889
604.999,1,1,1,6,1,6,6,-1.2675,1.6413,1.1859,0,0.109801992493377
453.891,1,1,2,3,4,6,6,-0.0621,0.0608,0.6877,0,0.0732200583522222
489.45,1,1,1,3,2,2,6,-1.3255,0.6456,0.944,0,0.0420546115693585
295.764,1,1,2,3,3,4,4,-0.1985,-0.4585,-1.0446,0,0.0226230009337105
519.72,1,1,2,3,3,5,5,-0.1069,-0.3399,0.0074,0,0.0369871546900577
558.224,1,1,2,2,3,6,6,-0.2216,-0.4397,0.6485,0,0.0644916728045218
388.307,1,1,2,1,3,6,6,-0.0123,-1.0235,-0.0414,0,0.0284677636327755
416.647,1,2,1,3,3,6,6,-0.0099,-1.1431,-0.106,0,0.0426952087057524
431.382,1,1,2,3,4,6,6,0.5423,0.9626,1.1638,0,0.105651951306223
452.49,1,1,2,2,2,6,6,-0.8281,-0.2897,0.3316,0,0.0396564237965887
440.531,1,1,1,2,4,4,5,0.4906,0.0981,0.0444,0,0.038634704005153
456.132,1,1,1,2,3,6,6,0.0248,0.719,0.5616,0,0.0719936424394037
469.925,1,0.985946602,2.451038095,1.407816712,1.522190485,3.997373946,4.64763908,-1.540581702,-0.235252877,0.424573968,0,0.0186047925890808
483.336,1,1,2,3,3,4,4,-0.7104,0.0081,-0.6871,0,0.0217295942381476
444.774,1,1,1.143628077,2,4,4,4,0.9646,-1.6347,-1.2908,0,0.0187721824921356
422.585,1,1,2,4,4,5,5,1.0269,0.151,0.0431,0,0.0526449801949396
432.578,2,1,2,1,4,6,6,0.75,-0.1387,0.7384,0,0.0682730950341035
454.42,2,1,2,1,4,6,6,2.5915,0.5352,0.9034,0,0.0716753396424922
541.393,2,1,2,2,4,5,5,0.6642,-0.5878,-0.1044,0,0.0308491299105687
478.325,2,1,2,3,3,6,6,0.7333,0.1119,0.7065,0,0.0819610305843067
661.794,2,1,1,3,2,6,6,-0.5917,-0.4397,0.7518,0,0.10505010987446
377.265,2,1,2,3,3,6,6,0.0248,0.414,0.8175,0,0.0789536405977538
368.646,2,1,2,1,3,6,6,-0.6239,0.3302,0.5388,0,0.0403239928885797
467.001,2,1,2,2,4,6,6,-0.2038,0.8326,0.4755,0,0.0457854503078333
384.039,2,1,2,1,3,4,4,0.2947,-0.8928,-0.833,0,0.0122681526711721
442.167,2,1,2,1,4,5,6,1.398,-1.1297,0.2296,0,0.0363074127086327
459.258,2,1,1,4,1,6,6,-3.1297,0.9452,0.9301,0,0.0420655230251663
391.454,2,1,2,4,3,4,4,0.2947,0.7475,-0.2914,0,0.0379237327940764
499.721,2,1,1,4,4,5,5,-0.0621,0.6498,0.743,0,0.0915816545084773
576.268,2,1,1,2,3,4,4,-0.4329,0.5271,-0.4964,0,0.026653111606498
496.871,2,1,1,4,4,5,6,2.5915,0.3995,-0.0557,0,0.0672526356222768
507.388,2,1,2,3,3,6,6,-0.451,0.1656,0.3956,0,0.0521260034424209
510.112,2,1,2,3,3,4,4,0.2947,0.0581,-0.7927,0,0.0266764404757418
375.701,2,1,2,2,4,6,6,0.3749,-0.1204,0.2492,0,0.0461039294872915
533.469,2,1,2,3,2,5,5,-0.5917,0.4795,-0.2287,0,0.0301524198875373
343.046,2,1,2,2,2,4,4,-1.2703,-1.3764,-1.4645,0,0.00971154578837977
424.588,1,1,1,3,3,6,6,0.3645,-0.0227,0.6984,0,0.109546762224343
439.847,2,1,2,2,3,4,4,0.0248,-0.072,0.42,0,0.0352633471295409
221.081,1,1,1,4,3,5,6,-0.5064,1.1061,0.6999,0,0.0754416898676177
327.817,2,1.107809485,1.886593479,2,2,6,6,-0.5242,-0.5056,0.3763,0,0.0504042217609276
481.087,2,1,1,4,3,4,4,-0.0099,0.4281,0.1698,0,0.0566475568217183
379.842,2,1,2,2,4,6,6,0.3171,0.0101,0.9377,0,0.0908996629105972
503.776,2,1,2,3,3,4,4,-0.3381,-0.1096,-0.3378,0,0.0251020734122259
495.759,2,1,2,2,3,4,4,0.1313,0.518,-0.7683,0,0.020606397898051
440.02,2,2,2,1,3,4,4,-0.9105,-1.5652,-1.5339,0,0.0109477431636027
511.556,2,1,2,4,3,4,4,-0.3381,0.3667,-0.1627,0,0.0341914551474354
608.115,2,1,1,3,4,4,4,2.5915,1.4156,0.1814,0,0.0478109751464009
421.348,2,1,2,3,3,4,6,-0.3381,-0.0976,0.4642,0,0.0405840485019945
432.749,2,1,2,4,4,6,6,1.5611,-1.4864,-0.2735,0,0.0544635078724723
515.06,2,1,2,3,3,4,4,-0.4725,-0.1245,-0.5705,0,0.0229664330882217
605.854,2,1,2,4,2,4,4,-1.2158,0.1878,-0.4144,0,0.0258723977999103
366.725,2,1,2,1,3,5,5,-0.4725,-0.2798,0.3188,0,0.0297309293166938
517.763,2,1,2,3,4,6,6,2.5915,0.8356,0.1873,0,0.0510564883611223
400.829,1,1,2,3,3,5,5,-0.5064,-0.7597,-0.8081,0,0.0242568475210256
390.951,1,1,1,5,3,6,6,-0.3381,0.9993,1.0326,0,0.132626676659654
409.592,1,2,2,1,4,6,6,-0.6356,-2.2312,-0.7683,0,0.0568606554383278
411.511,1,1,2,4,3,4,4,-0.3381,-0.2472,-0.347,0,0.0320312167923653
419.498,1,1,1,2,4,5,5,-0.0621,1.2123,0.4952,0,0.0528895062053915
465.951,1,1,1,5,3,6,6,-0.1985,2.2971,0.6417,0,0.0881316983254535
500.709,1,1,2,5,3,5,6,-0.3381,-0.9041,0.3951,0,0.0698974501266225
439.668,1,1,2,1,4,4,5,2.5915,-0.5791,-0.7004,0,0.0139652941647814
580.648,1,1,1,5,2,6,6,-0.5917,1.3853,0.3893,0,0.0856701156313132
612.593,1,1,2,3,3,4,4,-0.3381,-0.3166,-0.5998,0,0.0230453740551841
383.685,1,1,2,1,3,5,5,-0.1985,-1.3242,0.0383,0,0.0249608620336357
529.493,1,1,1,3,3,4,4,-0.3381,0.0664,0.1195,0,0.0434231872941313
327.008,1,1,2,1,3,4,5,-0.3011,-1.3366,-0.8962,0,0.00995305971897073
428.599,1,2,2,3,3,2,2,-0.3381,-1.1229,-0.7452,0,0.00110202810164315
334.37,1,1,2,3,3,6,6,-0.5753,0.4025,-0.0959,0,0.0378784799211262
378.617,1,2,2,3,1,6,6,-1.0158,-0.9464,0.1523,0,0.0294501474632884
382.311,1,1,1,3,3,6,6,-0.613,0.7849,0.0653,0,0.0552999825783272
321.871,2,1,2,1,4,4,4,0.7279,-0.8637,-1.0075,0,0.0122857310151019
427.055,2,1,2,3,4,4,4,0.9357,-1.4069,-0.4219,0,0.0266749728109317
460.93,2,1,2,1,3,2,6,-0.3381,-0.4237,0.7577,0,0.0305612935406772
351.957,2,1,2,4,3,2,4,-0.3381,0.2082,0.089,0,0.0258568232253588
475.261,2,1,2,2,2,6,6,-0.8219,0.4396,1.0749,0,0.0782640612605501
414.856,2,1,2,3,3,6,6,0.0248,0.6146,1.0152,0,0.0920880379585353
427.601,2,1,1.89434704,3,4,4,4,-0.9706,1.6189,0.5041,0,0.0297494452892873
536.219,2,1,2,3,1,5,5,-2.0945,-0.8976,-0.5282,0,0.0153372423043721
486.814,2,1,2,5,3,6,6,-0.8097,0.6044,1.0115,0,0.0945310497510292
528.9,1,1,2,3,2,4,4,-1.0894,1.0398,-0.2253,0,0.0223220763202771
424.539,1,1,1,4,4,5,5,1.5611,0.7953,0.0681,0,0.0731713667929353
620.392,1,1,2,4,3,4,4,-0.3381,0.1038,0.3399,0,0.0429051570860621
390.645,1,1,1,4,2,4,5,-1.6305,1.4515,0.1905,0,0.0350996609937079
344.829,1,2,2,1,3,0,0,-0.5064,-1.7042,-2.2895,0,0.00070149488190748
420.019,1,1,2,1,4,4,4,0.5423,-0.7359,-0.5679,0,0.0146129015030056
444.184,1,1,2,1,2,1,4,-0.8144,-0.8715,-1.3616,0,0.00503174993191233
582.487,1,1,2,2,4,6,6,1.5043,-0.7826,0.1712,0,0.0485818682097984
